,artist,pixelsx,pixelsy,size_bytes,style,title,new_filename,filepath
224,Camille Pissarro,1272.0,1024.0,268723.0,Impressionism,"Sunset, The Port of Rouen (Steamboats)",59374.jpg,five_classes/59374.jpg
225,Gustave Caillebotte,1184.0,846.0,53527.0,Impressionism,"Yerres, Reddish Bay Horse in the Stable",72571.jpg,five_classes/72571.jpg
226,Victor Borisov-Musatov,610.0,701.0,55481.0,Impressionism,Boy with a Dog,1440.jpg,five_classes/1440.jpg
227,Camille Pissarro,1280.0,898.0,322617.0,Impressionism,"After the Rain, Autumn, Eragny",72946.jpg,five_classes/72946.jpg
228,Paul Gauguin,1132.0,902.0,346822.0,Impressionism,Street in Rouen,33685.jpg,five_classes/33685.jpg
229,John Singer Sargent,931.0,1261.0,208415.0,Impressionism,In a Hayloft,52119.jpg,five_classes/52119.jpg
230,Edgar Degas,1236.0,1872.0,299299.0,Impressionism,Mme Jacques Fourchy,15827.jpg,five_classes/15827.jpg
231,Eugene Boudin,1057.0,768.0,206414.0,Impressionism,"Trouville, the Port at Low Tide",13321.jpg,five_classes/13321.jpg
232,James Tissot,454.0,1000.0,134777.0,Impressionism,Older Sister,65155.jpg,five_classes/65155.jpg
233,Raoul Dufy,563.0,800.0,91824.0,Impressionism,Claudine from back,82234.jpg,five_classes/82234.jpg
234,Camille Pissarro,1075.0,914.0,226112.0,Impressionism,"Autumn, Morning Mist, Éragny-sur-Epte",21494.jpg,five_classes/21494.jpg
235,Paul Signac,768.0,634.0,122739.0,Impressionism,The Port of St. Tropez,49713.jpg,five_classes/49713.jpg
236,John Singer Sargent,814.0,1075.0,247974.0,Impressionism,"Genoa, the University",38647.jpg,five_classes/38647.jpg
237,Benjamin Brown,1015.0,768.0,461300.0,Impressionism,The Mission,66496.jpg,five_classes/66496.jpg
238,James McNeill Whistler,1056.0,726.0,157552.0,Impressionism,Bathing Posts,30171.jpg,five_classes/30171.jpg
239,Maurice Braun,484.0,399.0,53747.0,Impressionism,California Coast,89004.jpg,five_classes/89004.jpg
240,Joaquín Sorolla,1194.0,926.0,205096.0,Impressionism,The Breakwater of San Sebastian,68953.jpg,five_classes/68953.jpg
241,Edgar Degas,880.0,1105.0,194777.0,Impressionism,Victoria Duborg,54691.jpg,five_classes/54691.jpg
242,Konstantin Korovin,757.0,1000.0,167515.0,Impressionism,Still Life with Fruit and Bottle ,61935.jpg,five_classes/61935.jpg
243,Federico Zandomeneghi,839.0,1024.0,1348575.0,Impressionism,Portrait of the Doctor,1940.jpg,five_classes/1940.jpg
244,Lovis Corinth,875.0,1068.0,253463.0,Impressionism,Self-Portrait with a Glass,22447.jpg,five_classes/22447.jpg
245,James McNeill Whistler,884.0,609.0,750258.0,Impressionism,The guidecca Winter Grey and Blue,11479.jpg,five_classes/11479.jpg
246,Henri de Toulouse-Lautrec,1065.0,852.0,132315.0,Impressionism,Two Knights in Armor,3241.jpg,five_classes/3241.jpg
247,Adam Baltatu,441.0,349.0,23967.0,Impressionism,Still Life With Pipe and Books,56110.jpg,five_classes/56110.jpg
248,Constantin Artachino,348.0,700.0,29948.0,Impressionism,House on Capri Island,57851.jpg,five_classes/57851.jpg
249,Federico Zandomeneghi,649.0,1000.0,176625.0,Impressionism,Dressing Before The Mirror,92526.jpg,five_classes/92526.jpg
250,Claude Monet,1882.0,1536.0,1068068.0,Impressionism,The Road to Monte Carlo,41616.jpg,five_classes/41616.jpg
251,Giovanni Boldini,600.0,483.0,75072.0,Impressionism,The two children ,41672.jpg,five_classes/41672.jpg
252,Eugene Boudin,1092.0,874.0,205319.0,Impressionism,"Deauville, the Dock",32276.jpg,five_classes/32276.jpg
253,Mikhail Nesterov,374.0,794.0,27897.0,Impressionism,A Tree in Blossom,19961.jpg,five_classes/19961.jpg
254,Antoine Blanchard,1032.0,750.0,789934.0,Impressionism,Le Moulin Rouge Place Blanche a Montmartre,24376.jpg,five_classes/24376.jpg
255,Alfred Sisley,800.0,600.0,165944.0,Impressionism,Banks of the Loing,97428.jpg,five_classes/97428.jpg
256,Hoca Ali Riza,349.0,460.0,17796.0,Impressionism,unknown title,28260.jpg,five_classes/28260.jpg
257,Arkhip Kuindzhi,1000.0,733.0,116124.0,Impressionism,Twilight in the steppe,95317.jpg,five_classes/95317.jpg
258,Camille Pissarro,1260.0,1024.0,346224.0,Impressionism,Boulevard Montmartre Mardi Gras,90846.jpg,five_classes/90846.jpg
259,William Merritt Chase,1280.0,829.0,315510.0,Impressionism,Shell Beach at Shinnecock,88326.jpg,five_classes/88326.jpg
260,Edgar Degas,819.0,1087.0,267191.0,Impressionism,ancer with Red Stockings ,88523.jpg,five_classes/88523.jpg
261,Paul Gauguin,1129.0,792.0,339706.0,Impressionism,Flowers and carpet,58925.jpg,five_classes/58925.jpg
262,Samuel Mutzner,1000.0,737.0,148448.0,Impressionism,Veneţia,32604.jpg,five_classes/32604.jpg
263,Maurice Prendergast,1001.0,834.0,199548.0,Impressionism,Venetian Scene,53307.jpg,five_classes/53307.jpg
264,William Merritt Chase,900.0,654.0,722773.0,Impressionism,"In the Garden (aka A Squatter's Hut, Flatbush or The Old Garden)",34049.jpg,five_classes/34049.jpg
265,Octav Angheluta,1000.0,710.0,154395.0,Impressionism,Reading,67870.jpg,five_classes/67870.jpg
266,Lilla Cabot Perry,570.0,787.0,67043.0,Impressionism,The Black Hat,84903.jpg,five_classes/84903.jpg
267,Nicolae Darascu,1000.0,842.0,212130.0,Impressionism,Turks in Tulcea,102577.jpg,five_classes/102577.jpg
268,Edouard Manet,565.0,724.0,34533.0,Impressionism,Mother in the Garden at Bellevue,5833.jpg,five_classes/5833.jpg
269,Claude Monet,2000.0,1682.0,946599.0,Impressionism,Road of La Roche-Guyon,93790.jpg,five_classes/93790.jpg
270,Claude Monet,1600.0,1114.0,568349.0,Impressionism,The Road to the Farm of Saint-Simeon,66063.jpg,five_classes/66063.jpg
271,Willard Metcalf,800.0,710.0,302112.0,Impressionism,"The Breath of Autumn (Waterford, Connecticut)",17824.jpg,five_classes/17824.jpg
272,Camille Pissarro,841.0,1000.0,382422.0,Impressionism,Bouquet of Flowers,443.jpg,five_classes/443.jpg
273,Peder Severin Kroyer,944.0,613.0,94532.0,Impressionism,Burmeister and Wain Iron Foundry,93263.jpg,five_classes/93263.jpg
274,John Singer Sargent,1146.0,877.0,380276.0,Impressionism,The Garden Wall,69803.jpg,five_classes/69803.jpg
275,Pieter Wenning,512.0,379.0,46415.0,Impressionism,"Landscape Vanderhovensdrif, Apies River, Pretoria",55353.jpg,five_classes/55353.jpg
276,Camille Pissarro,1223.0,1024.0,329634.0,Impressionism,"Le Valhermeil, near Pontoise",92472.jpg,five_classes/92472.jpg
277,Paul Cezanne,907.0,1129.0,290567.0,Impressionism,Bather from the Back,11171.jpg,five_classes/11171.jpg
278,Henry Ossawa Tanner,1230.0,1022.0,505403.0,Impressionism,"Street Scene, Tangiers",102887.jpg,five_classes/102887.jpg
279,James Charles,800.0,554.0,112276.0,Impressionism,The Cottage,11936.jpg,five_classes/11936.jpg
280,Max Liebermann,455.0,539.0,76971.0,Impressionism,Ulrich von Wilamowitz Moellendorff,72425.jpg,five_classes/72425.jpg
281,Philip Wilson Steer,512.0,372.0,66891.0,Impressionism,"The Oak Grove, Bridgnorth, Shropshire",37441.jpg,five_classes/37441.jpg
282,Gustave Caillebotte,406.0,1101.0,90423.0,Impressionism,Hare,1771.jpg,five_classes/1771.jpg
283,Pierre-Auguste Renoir,979.0,1233.0,302324.0,Impressionism,Tilla Durieux,69011.jpg,five_classes/69011.jpg
284,Antoine Blanchard,1023.0,750.0,1351890.0,Impressionism,"Paris, Rue Tronchet",27395.jpg,five_classes/27395.jpg
285,Theodor Pallady,816.0,1000.0,188722.0,Impressionism,Natură statică cu mâțișori,45409.jpg,five_classes/45409.jpg
286,Robert Julian Onderdonk,1280.0,862.0,1301250.0,Impressionism,"Golden Evening, Southwest Texas",29889.jpg,five_classes/29889.jpg
287,T. C. Steele,1024.0,768.0,334807.0,Impressionism,The Muscatatuck,88069.jpg,five_classes/88069.jpg
288,Lovis Corinth,576.0,451.0,345091.0,Impressionism,"The Walchensee, on the Terrace",99549.jpg,five_classes/99549.jpg
289,Eugene Boudin,975.0,617.0,189904.0,Impressionism,Laundresses on the Banks of the Touques,76746.jpg,five_classes/76746.jpg
290,James Tissot,776.0,1200.0,79768.0,Impressionism,In an English Garden,76440.jpg,five_classes/76440.jpg
291,Arkhip Kuindzhi,1000.0,687.0,116289.0,Impressionism,Kazbek,95230.jpg,five_classes/95230.jpg
292,Max Liebermann,550.0,700.0,91823.0,Impressionism,Portrait of Richard Strauss,90278.jpg,five_classes/90278.jpg
293,Guy Rose,1210.0,1024.0,1543037.0,Impressionism,"Point Lobos, Oak Tree",84.jpg,five_classes/84.jpg
294,Alfred Sisley,800.0,595.0,122796.0,Impressionism,An Old Cottage at Sablons,63120.jpg,five_classes/63120.jpg
295,Lovis Corinth,392.0,520.0,266783.0,Impressionism,Wilhelmine with a Ball,30331.jpg,five_classes/30331.jpg
296,Pierre-Auguste Renoir,1280.0,807.0,292095.0,Impressionism,Bouquets of Flowers,97622.jpg,five_classes/97622.jpg
297,Stefan Luchian,573.0,476.0,55556.0,Impressionism,Chiajna Willows,73668.jpg,five_classes/73668.jpg
298,Childe Hassam,800.0,904.0,195362.0,Impressionism,Gloucester Harbor,97690.jpg,five_classes/97690.jpg
299,Robert Spencer,1050.0,858.0,519484.0,Impressionism,"The Peddler's Cart on the Canal, New Hope",12801.jpg,five_classes/12801.jpg
300,William James Glackens,941.0,1260.0,473144.0,Impressionism,"Girl Roller-Skating, Washington Square",91374.jpg,five_classes/91374.jpg
301,Gustave Caillebotte,2162.0,1446.0,519265.0,Impressionism,Luncheon,77807.jpg,five_classes/77807.jpg
302,Berthe Morisot,654.0,800.0,125481.0,Impressionism,Roses,71029.jpg,five_classes/71029.jpg
303,James Charles,944.0,678.0,114649.0,Impressionism,On a Sussex Farm,89938.jpg,five_classes/89938.jpg
304,Armando Reveron,935.0,1024.0,122211.0,Impressionism,Chinita de El Playón,48195.jpg,five_classes/48195.jpg
305,Edouard Manet,2120.0,1719.0,452181.0,Impressionism,In the garden,87359.jpg,five_classes/87359.jpg
306,Valentin Serov,740.0,1000.0,117711.0,Impressionism,Portrait of the Writer Leonid Andreev,54925.jpg,five_classes/54925.jpg
307,Eugene Boudin,1124.0,528.0,112250.0,Impressionism,The Beach at Trouville,83478.jpg,five_classes/83478.jpg
308,Nikolay Bogdanov-Belsky,700.0,609.0,106220.0,Impressionism,On a Visit to the Grandmother,69905.jpg,five_classes/69905.jpg
309,Rudolf Schweitzer-Cumpana,731.0,1000.0,145661.0,Impressionism,At the Window,95385.jpg,five_classes/95385.jpg
310,William Merritt Chase,1006.0,1280.0,46736.0,Impressionism,A Gypsy Swell (aka A Spanish Gypsy),14029.jpg,five_classes/14029.jpg
311,Pierre-Auguste Renoir,976.0,1143.0,361727.0,Impressionism,Bouquet of Flowers,100159.jpg,five_classes/100159.jpg
312,Claude Monet,1600.0,1197.0,478757.0,Impressionism,View of Rouen,79192.jpg,five_classes/79192.jpg
313,Arthur Verona,450.0,343.0,65969.0,Impressionism,Violinist in a Boat,32484.jpg,five_classes/32484.jpg
314,Marie Bracquemond,863.0,1024.0,648607.0,Impressionism,Self-portrait,77014.jpg,five_classes/77014.jpg
315,Arkhip Kuindzhi,1000.0,630.0,99670.0,Impressionism,Winter. Fog,5096.jpg,five_classes/5096.jpg
316,Pierre Emmanuel Damoye,570.0,353.0,141242.0,Impressionism,A Lake in a Clearing,65777.jpg,five_classes/65777.jpg
317,Eugene Boudin,906.0,528.0,95335.0,Impressionism,"Camaret, the Bay",77146.jpg,five_classes/77146.jpg
318,Childe Hassam,901.0,602.0,675448.0,Impressionism,The Fireplace,85504.jpg,five_classes/85504.jpg
319,Robert Julian Onderdonk,1280.0,899.0,1604147.0,Impressionism,"Snow near the Cave, Central Park, New York",82805.jpg,five_classes/82805.jpg
320,Alfred Sisley,982.0,687.0,217967.0,Impressionism,Moret sur Loing the Porte de Bourgogne,9796.jpg,five_classes/9796.jpg
321,Andre Dunoyer de Segonzac,512.0,331.0,131201.0,Impressionism,Les canotiers sur la Marne,45117.jpg,five_classes/45117.jpg
322,Edgar Degas,1127.0,828.0,228219.0,Impressionism,Woman in a Café,669.jpg,five_classes/669.jpg
323,John Henry Twachtman,1190.0,1187.0,518282.0,Impressionism,The White Bridge,98231.jpg,five_classes/98231.jpg
324,Mary Cassatt,600.0,744.0,72506.0,Impressionism,Baby Bill,52825.jpg,five_classes/52825.jpg
325,Gustave Caillebotte,540.0,425.0,65938.0,Impressionism,The Yellow Boat,97254.jpg,five_classes/97254.jpg
326,Alfred Sisley,969.0,669.0,178093.0,Impressionism,Idle Barges on the Loing Canal at Saint Mammes,45480.jpg,five_classes/45480.jpg
327,Nicolae Vermont,685.0,1000.0,91793.0,Impressionism,Gypsy Woman (Study),23038.jpg,five_classes/23038.jpg
328,Edgar Degas,785.0,1048.0,133804.0,Impressionism,Three Dancers before Exercise,28584.jpg,five_classes/28584.jpg
329,William James Glackens,939.0,788.0,820861.0,Impressionism,"Beach Scene, New London",66684.jpg,five_classes/66684.jpg
330,Mary Cassatt,675.0,1000.0,971711.0,Impressionism,The Fitting,54317.jpg,five_classes/54317.jpg
331,Paul Cezanne,2536.0,3174.0,1044039.0,Impressionism,View of Auvers,41649.jpg,five_classes/41649.jpg
332,Eugene Boudin,911.0,550.0,100867.0,Impressionism,"Bordeaux, the Port",26450.jpg,five_classes/26450.jpg
333,Horace Trenerry,600.0,440.0,98165.0,Impressionism,The ploughed field,49543.jpg,five_classes/49543.jpg
334,Gustave Caillebotte,2019.0,1512.0,474155.0,Impressionism,The Bezique Game,13405.jpg,five_classes/13405.jpg
335,Petro Kholodny (Elder),640.0,453.0,102147.0,Impressionism,Poppies,22567.jpg,five_classes/22567.jpg
336,John Singer Sargent,879.0,1293.0,300055.0,Impressionism,In a Medici Villa,62665.jpg,five_classes/62665.jpg
337,Santiago Rusinol,751.0,600.0,114662.0,Impressionism,El Valle de Los Naranjos,66935.jpg,five_classes/66935.jpg
338,Claude Monet,2376.0,3000.0,2035400.0,Impressionism,The Mannerport near Etretat,86389.jpg,five_classes/86389.jpg
339,Emil Carlsen,580.0,480.0,196625.0,Impressionism,Weir’s Place at Windham,25454.jpg,five_classes/25454.jpg
340,Aleksander Gierymski,800.0,745.0,181778.0,Impressionism,Altany,34949.jpg,five_classes/34949.jpg
341,Arkhip Kuindzhi,1000.0,659.0,108715.0,Impressionism,Daryal pass. Moonlight Night,12.jpg,five_classes/12.jpg
342,Childe Hassam,1685.0,2337.0,372953.0,Impressionism,"Spring Morning in the Heart of the City (aka Madison Square, New York)",50613.jpg,five_classes/50613.jpg
343,Joaquín Sorolla,800.0,488.0,94281.0,Impressionism,Chumberas study,88309.jpg,five_classes/88309.jpg
344,George Henry,968.0,1170.0,551652.0,Impressionism,The Hedgecutter,67920.jpg,five_classes/67920.jpg
345,Honore Daumier,2024.0,2543.0,478562.0,Impressionism,Returning from the market,96357.jpg,five_classes/96357.jpg
346,Maurice Prendergast,625.0,943.0,89971.0,Impressionism,A Street in Rouen,55426.jpg,five_classes/55426.jpg
347,Isaac Levitan,911.0,1000.0,186658.0,Impressionism,Haystacks,53889.jpg,five_classes/53889.jpg
348,Alfred Sisley,1085.0,903.0,240417.0,Impressionism,Sablons in Spring,37721.jpg,five_classes/37721.jpg
349,Edgar Degas,758.0,1123.0,226089.0,Impressionism,Seated Woman in a White Dress,8853.jpg,five_classes/8853.jpg
350,Henry Herbert La Thangue,742.0,944.0,149838.0,Impressionism,A Provençal Morning,101058.jpg,five_classes/101058.jpg
351,Berthe Morisot,1111.0,905.0,248610.0,Impressionism,Beneath the Lilac at Maurecourt,13344.jpg,five_classes/13344.jpg
352,Alfred Sisley,632.0,800.0,135555.0,Impressionism,Two Women Walking along the riverbank,7125.jpg,five_classes/7125.jpg
353,Joaquín Sorolla,800.0,542.0,124945.0,Impressionism,"El Retiro, Madrid",56970.jpg,five_classes/56970.jpg
354,Gustave Caillebotte,1072.0,912.0,336343.0,Impressionism,Farmer's House in Trouville,39412.jpg,five_classes/39412.jpg
355,Ferdynand Ruszczyc,800.0,561.0,96238.0,Impressionism,Morze i skaly,3826.jpg,five_classes/3826.jpg
356,Konstantin Korovin,716.0,1000.0,177709.0,Impressionism,Still Life with Blue Vase ,64166.jpg,five_classes/64166.jpg
357,Egon Schiele,456.0,1051.0,96457.0,Impressionism,"Portrait of Leopold Czihaczek, in Profile Facing Left",2675.jpg,five_classes/2675.jpg
358,Antoine Blanchard,1040.0,750.0,863039.0,Impressionism,Place de la Concorde,58981.jpg,five_classes/58981.jpg
359,Nikolay Bogdanov-Belsky,712.0,550.0,299887.0,Impressionism,Reading Girls,59402.jpg,five_classes/59402.jpg
360,Firmin Baes,475.0,323.0,33589.0,Impressionism,Sunny farm,11551.jpg,five_classes/11551.jpg
361,John Henry Twachtman,1107.0,1080.0,382699.0,Impressionism,Harbor View Hotel,69094.jpg,five_classes/69094.jpg
362,Eugene Boudin,957.0,734.0,114127.0,Impressionism,"Deauville, on the Jetty",53670.jpg,five_classes/53670.jpg
363,Camille Pissarro,1274.0,977.0,477708.0,Impressionism,"Trees on a Hill, Autumn, Landscape in Louveciennes",33516.jpg,five_classes/33516.jpg
364,Victor Borisov-Musatov,728.0,507.0,92744.0,Impressionism,Prayer on the railway station,52604.jpg,five_classes/52604.jpg
365,Arkhip Kuindzhi,664.0,1000.0,193350.0,Impressionism,Sunset in the forest,51915.jpg,five_classes/51915.jpg
366,Childe Hassam,882.0,600.0,787841.0,Impressionism,"Old House, East Hampton",75416.jpg,five_classes/75416.jpg
367,Camille Pissarro,1258.0,1024.0,1868506.0,Impressionism,"The Pont Neuf, Shipwreck of the Bonne Mere",46085.jpg,five_classes/46085.jpg
368,Childe Hassam,900.0,1108.0,1423996.0,Impressionism,Numph Bathing,66991.jpg,five_classes/66991.jpg
369,Giovanni Boldini,621.0,1200.0,148399.0,Impressionism,Portrait of a Lady,83056.jpg,five_classes/83056.jpg
370,Edgar Degas,2228.0,1469.0,662801.0,Impressionism,Woman washing in the bath,25988.jpg,five_classes/25988.jpg
371,Camille Pissarro,1024.0,1239.0,398124.0,Impressionism,"Flood, Twilight Effect, Eragny",40497.jpg,five_classes/40497.jpg
372,Claude Monet,2143.0,3090.0,2726693.0,Impressionism,"Rouen Cathedral, Magic in Blue",95505.jpg,five_classes/95505.jpg
373,Arkhip Kuindzhi,722.0,1000.0,107973.0,Impressionism,Ukraine,23033.jpg,five_classes/23033.jpg
374,Claude Monet,1498.0,1200.0,323346.0,Impressionism,View on village of Giverny,56642.jpg,five_classes/56642.jpg
375,Winston Churchill,800.0,578.0,102939.0,Impressionism,"Winter Sunshine, Chartwell",34698.jpg,five_classes/34698.jpg
376,Paul Gauguin,941.0,1113.0,257432.0,Impressionism,Bouquet,89652.jpg,five_classes/89652.jpg
377,Guy Rose,579.0,480.0,75599.0,Impressionism,Notre Dame de Grasse at Honfleur,770.jpg,five_classes/770.jpg
378,Leon Dabo,490.0,317.0,109901.0,Impressionism,Along the Lake,15879.jpg,five_classes/15879.jpg
379,Emil Carlsen,500.0,407.0,205929.0,Impressionism,October Summer,84312.jpg,five_classes/84312.jpg
380,Pierre-Auguste Renoir,1437.0,1985.0,548843.0,Impressionism,Madame Henriot,91233.jpg,five_classes/91233.jpg
381,John Singer Sargent,1143.0,895.0,465496.0,Impressionism,A Garden in Corfu,7570.jpg,five_classes/7570.jpg
382,Alfred Sisley,640.0,523.0,67457.0,Impressionism,The Slopes of Bougival,47288.jpg,five_classes/47288.jpg
383,Konstantinos Volanakis,963.0,650.0,141938.0,Impressionism,The river,81712.jpg,five_classes/81712.jpg
384,Konstantin Korovin,496.0,766.0,42800.0,Impressionism,Twilight,22049.jpg,five_classes/22049.jpg
385,Eugene Boudin,800.0,518.0,74737.0,Impressionism,Le Havre. Barre Basin.,26756.jpg,five_classes/26756.jpg
386,Armando Reveron,1233.0,787.0,97847.0,Impressionism,La Cueva,99981.jpg,five_classes/99981.jpg
387,Arkhip Kuindzhi,612.0,1000.0,101496.0,Impressionism,After a Rain,608.jpg,five_classes/608.jpg
388,Frederic Remington,1200.0,811.0,141619.0,Impressionism,Fight for the Water Hole,75775.jpg,five_classes/75775.jpg
389,Frits Thaulow,1770.0,1419.0,782226.0,Impressionism,Channel with Watermill,12782.jpg,five_classes/12782.jpg
390,Eva Gonzales,1047.0,837.0,123602.0,Impressionism,The Little Lever,65229.jpg,five_classes/65229.jpg
391,Joaquín Sorolla,495.0,800.0,129105.0,Impressionism,Valencia Street with awnings,83811.jpg,five_classes/83811.jpg
392,Winston Churchill,1200.0,929.0,323573.0,Impressionism,Near Breccles,28797.jpg,five_classes/28797.jpg
393,brzeg morza,1280.0,835.0,359712.0,Impressionism,Krym,52959.jpg,five_classes/52959.jpg
394,Ioannis Altamouras,615.0,470.0,80814.0,Impressionism,Seascape,69448.jpg,five_classes/69448.jpg
395,Alfred Sisley,1239.0,960.0,297360.0,Impressionism,The Loing at Moret,27794.jpg,five_classes/27794.jpg
396,Lovis Corinth,375.0,534.0,160924.0,Impressionism,Orchids,64619.jpg,five_classes/64619.jpg
397,Georges Seurat,587.0,363.0,47150.0,Impressionism,Forest of Barbizon,65393.jpg,five_classes/65393.jpg
398,Maxime Maufra,1280.0,1019.0,194542.0,Impressionism,Cliffs and Sea,79189.jpg,five_classes/79189.jpg
399,Robert Julian Onderdonk,900.0,561.0,39693.0,Impressionism,Purple Hills,101830.jpg,five_classes/101830.jpg
400,Guy Rose,1217.0,1024.0,1640698.0,Impressionism,Mission Point,49958.jpg,five_classes/49958.jpg
401,Stefan Luchian,354.0,452.0,132887.0,Impressionism,The River Meadow at Poduri,65345.jpg,five_classes/65345.jpg
